0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-39239.907236499595,-26885.356780520815,-38013.95895238753,-64945.9172852598,4667.328699106292,-21771.67044966566,-32286.785379568886,-18767.395626242534,6666.666666666686,1725.2675256605726,-79786.34799927576,-74787.83592644978,-77986.14710455638,-89963.35436441675,-74837.67889315702,-69360.41097125004,-82565.65656565657,-49460.12502367873,-74199.35836100637,-78509.73563837873,-39665.59943080756,-5970.149253731302,-37357.43811942825,-67597.32599292175,17136.453168511827,-30473.168980605595,-12717.948717948704,40962.1993127148,-4015.2055119981233,-26721.763085399434
-54858.251691987316,-46905.64761582688,-55635.40874853154,-76296.92470837751,-1290.9632571995608,-52303.53966014356,-75248.35988753515,-55864.81113320079,-45656.56565656565,-26577.855426949158,-76324.46134347275,-31630.12729844413,-77458.41775432313,-91087.75154184364,-66862.69843967774,-76119.80653107821,-91227.27272727274,-50142.07236218981,-70540.89041481397,-90166.24518054807,-60369.97509782997,-14925.373134328314,-62039.94222819862,-81955.36767597326,-13427.969843102677,-69320.17735347478,-76649.57264957266,-30584.192439862527,-56616.773580422916,-70444.70680834317
-56562.07108713144,-36895.50219817384,-57971.11464307924,-77416.75503711558,-40724.022749842,-64517.514262928664,-74297.0946579194,-85805.1689860835,-1919.191919191886,-44485.69556671759,-87332.97121129821,-52271.92362093352,-86345.00306271498,-94957.76973391758,-62164.73467722747,-72634.96259801125,-77540.40404040404,-66664.1409357833,-69612.20239770362,-83111.53490043254,-63429.38456065458,-20255.863539445592,-64121.71920912394,-83518.48210774676,-27012.157848264644,-67709.63704630788,-56239.31623931624,-54199.31271477662,-30149.67925873131,-63531.41807687262
-50788.016470254166,-45011.836320595205,-53009.467210282615,-73904.55991516437,-6346.483704974264,-68597.01858781671,-88331.77132146205,-70765.40755467197,-15151.515151515137,-28412.31709980342,-81560.74597139236,-49133.66336633664,-84422.56042972248,-93411.25667260618,-74708.50188666419,-85673.08558896868,-94287.87878787878,-42451.22182231483,-59706.19688185963,-82634.77191382337,-65136.96193525437,-52558.63539445626,-68394.84038049703,-84762.0920173024,-41818.922773891216,-87137.02205275974,-91487.17948717948,-59573.88316151202,-68543.59705393204,-75442.7390791027
-19740.640825405833,-33919.51301995266,-19964.066063160804,-48640.509013785784,2139.5684752189554,-36862.76915526655,-31302.717900656033,-19612.326043737572,-12020.202020202007,-65057.87289801269,-73724.42513126924,-81183.69872701555,-77976.72336615936,-84494.5255678953,-69221.87850562601,-81091.71748730735,-85792.9292929293,-58590.642167077094,-82867.11318736985,-89178.1711648218,-19388.11810743509,-25479.744136460533,-25803.07784252202,-52280.77074321668,13332.880527066445,-58841.96330684674,-35196.581196581195,4054.9828178694297,-39558.089807555254,-67007.73973501247
-60726.962941928155,-53263.44267839026,-63126.25250501001,-79843.05408271473,-47855.91766723842,-88368.81172934176,-93584.81724461105,-86381.7097415507,-54444.44444444441,-49683.33697313827,-97827.26778924497,-73174.50495049506,-98011.59119822834,-98915.94664156385,-71649.0464697284,-93975.12542433984,-95253.53535353535,-76552.37734419397,-65644.1717791411,-89758.57827895471,-73319.10352187835,-55916.84434968015,-76154.19094576423,-88404.44357058592,-56761.52957956941,-93227.96906986446,-92170.94017094017,-72206.18556701031,-61130.90995485864,-79286.3701954611
12063.987883950962,-17078.119715928333,10441.572800773982,-18006.36267232237,-11221.449851042678,-26679.344825470835,-25304.5923149016,-13081.510934393635,-10808.080808080791,-50382.179515177966,-48752.4895889915,-30569.30693069307,-64792.91334872544,-63728.665404054555,-56752.89798415884,-41977.34851443507,-73126.26262626263,-30517.1433983709,-55119.04091855687,-74985.83530257175,4802.561366061884,799.5735607676324,-5483.34080382486,-30308.690523004334,-7858.452760986227,-38098.98031454046,-33128.205128205125,17388.316151202773,-31480.161558564985,-63137.872228781314
-60726.962941928155,-13899.222184646613,-61716.5365213185,-80072.11028632025,-22307.48397580572,-61621.98638120361,-77394.5641986879,-77564.61232604375,-2020.2020202019776,-32037.562786634662,-87796.48741625928,-51078.50070721357,-88342.83560288366,-95872.97673879992,-87884.5565489343,-57554.00006008352,-82601.01010101009,-61204.77363136957,-40231.89058366636,-73548.63673424264,-70900.03557452865,-13432.835820895474,-72717.76482892573,-87642.54817145104,-49018.54241662705,-70717.27255969186,-73264.95726495727,-55924.398625429545,-23782.371109527216,-66837.20320083956
-40186.47356713521,-19783.564423402102,-42713.01223135927,-65845.17497348886,-40074.027263699565,-72793.08017913012,-84329.89690721649,-75904.57256461232,-23737.37373737374,-69425.63878576111,-89092.88430200978,-47896.039603960395,-88022.42849738491,-94703.75309582778,-74266.58054866234,-72665.00435605492,-90934.34343434343,-75756.77211593105,-70709.74278156132,-92667.52345812086,-55389.54108858059,-8422.174840085267,-57637.3325364809,-78568.61974046403,-41818.922773891216,-72948.74406962191,-79282.05128205128,-61415.80756013745,-49061.534806367315,-84861.60304342123
-28070.4245349993,-20054.10889414948,-25893.16564162809,-57471.89819724284,-4721.494989618106,2705.35549966259,-33223.992502343026,-12693.836978131207,20404.040404040425,-15789.473684210563,-89643.30979540106,-72462.87128712871,-87249.68194882911,-94677.60432425971,-81378.1146955842,-57493.91654399616,-86459.59595959596,-48778.17768516764,-81263.0157032701,-80541.16053784393,-31056.563500533623,12953.091684435,-28293.241695303543,-65016.71254423909,10480.201045982452,23606.057960046965,-5316.239316239327,85635.73883161513,28248.99025896887,-4945.559491014021
-45203.275119504004,-13696.3138315861,-47577.91444958883,-69221.63308589606,-31533.808792994474,-76547.45107662107,-77924.08622305529,-73121.27236580517,-46969.69696969696,-53308.5826599694,-90932.46424044903,-54923.974540311174,-93403.38312208453,-95118.39790212142,-60662.20212802123,-85327.60537146634,-88222.22222222222,-66205.72078045084,-75831.59790623066,-88017.35693655598,-53326.21842760584,13805.970149253757,-58533.79152348223,-76976.01258356273,-3919.0382394892513,-75742.93448205607,-62786.32478632479,-35869.41580756013,-39938.227607507724,-66378.06637806636
-75152.633820815,-51775.448089279686,-75329.97028539838,-88377.51855779428,-41897.62571093254,-55278.81725047543,-60534.208059981254,-77216.69980119284,-1414.1414141413989,-7010.264249836211,-94720.26072786529,-74244.16548797737,-93667.24779720115,-98032.11816256319,-71166.33239283408,-51245.23087091057,-74606.06060606061,-67759.04527372608,-72932.9656104013,-78330.08581733759,-79935.96584845253,-41098.08102345413,-79241.9941232133,-91722.37514746362,-29185.62792909055,-39010.97301859883,-25794.871794871797,-44192.43986254295,-32668.092183416476,-43316.27967991603
-50977.329736381274,-43726.75008454516,-52318.429963375005,-73548.25026511133,-30956.035027534497,-63805.90147843691,-86335.52014995314,-84821.07355864812,-59191.91919191918,-43743.175365800445,-92185.40648198444,-63322.13578500707,-91320.73693634266,-96466.92740727459,-78257.4701703097,-78357.91750533241,-92944.44444444444,-80447.05436635726,-81263.0157032701,-93344.66509127594,-61508.360014229824,-15511.727078891214,-61731.16191045371,-82196.22493118365,-32581.674930381036,-61073.43481677678,-72307.69230769231,-60893.470790378,-60038.01377999525,-70812.01626656172
-1187.9407449477003,7203.246533648955,-2273.5125423260324,-31749.734888653227,-13388.101471517555,-41586.40574197903,-21180.880974695407,-34423.4592445328,-74949.49494949493,-62000.43677658879,-69719.35542277749,-42238.33097595474,-71634.54742496349,-80676.8049189575,99999.99999999997,25120.918076125818,-27373.73737373737,48778.17768516764,-60972.58963246469,-19398.03490734214,-27854.855923159033,-14445.628997867781,-30285.37277752874,-58916.63389697208,-27827.20912857438,-70503.82745874203,-52085.470085470086,-24467.35395189002,-98194.34545022571,-82762.69185360093
-19456.670926215156,-30605.343253297266,-18996.613917490147,-48996.8186638388,14417.26099124315,-16066.498987792162,-11387.066541705717,-9413.518886679914,-12222.222222222219,-23651.45228215767,-61216.73003802282,-57089.81612446959,-63077.79296046742,-77546.42340838032,-62225.92378556618,-59401.568179769885,-74888.88888888889,-37904.90623224096,-70062.47537569652,-76941.25450851955,-5585.200996086816,-7302.771855010622,-8670.750535385218,-42302.39874164373,31671.534334035154,-29367.13527568376,-5076.923076923078,45773.19587628869,-22927.061059634143,-38528.138528138516
-50504.04657106346,-43794.38620223201,-52290.78847349872,-73285.25980911983,-28356.053082964674,-67873.13661738545,-79418.93158388004,-79850.89463220676,-35858.58585858584,-59816.55383271459,-89773.67372804636,-81506.3649222065,-89473.68421052632,-95604.01794552838,-71988.98596049903,-82533.72187340404,-89898.9898989899,-73150.21784428868,-67642.25811898464,-92639.88502411454,-54749.19957310568,-35927.505330490385,-56730.91289406843,-78401.49429807314,-10846.974122121872,-63188.481726188744,-58752.13675213676,-39319.58762886598,-21454.027084818255,-74209.6287550833
-74565.76269582091,-43253.297260737236,-76131.5734918112,-87885.47189819724,-44967.048839938594,-78590.27053554996,-93069.3533270853,-94265.40755467197,-37373.73737373736,-38152.43502948241,-83335.14394350897,-57929.632248939175,-85694.76511332046,-94703.75309582778,-36995.61478056907,-84501.45702526512,-94792.9292929293,-85095.66205720781,-46395.00196994429,-85598.99396100217,-77090.00355745287,-32835.82089552237,-79381.44329896907,-90414.86433346441,-8130.136521089473,-80943.23330519738,-89044.44444444444,-82817.86941580755,-29104.300308861944,-68896.75980585071
-49652.136873491414,-37030.77443354753,-52885.08050583926,-72776.24602332979,-44930.937979597365,-86111.28151647138,-96365.51077788191,-91515.90457256461,-51616.16161616158,-58549.901725267526,-94749.23049067536,-48205.44554455446,-95834.70762851623,-97595.06012349692,-58065.064418533504,-90717.09676450267,-96462.62626262626,-75290.77476794847,-67614.11605786008,-90829.56759669997,-61437.210956954834,-12366.737739872042,-66014.2437372379,-82348.60401101063,-30679.888609658374,-87730.787515402,-93813.67521367522,-72625.4295532646,-53005.46448087432,-77659.71402335039
-57035.35425244925,-38856.949611092336,-59159.69870776034,-77476.13997879109,-23065.8120429719,-78314.21385191093,-85773.19587628866,-77355.8648111332,-13131.313131313102,-60209.65276261195,-84544.63154082926,-73528.11173974539,-86561.74904584649,-93773.60393576368,-55026.00537104396,-90281.49127286929,-93186.8686868687,-67152.86986171623,-31620.41987955199,-89696.39180244047,-65065.81287797938,-44296.3752665245,-68723.54200906419,-84221.39205662603,-27012.157848264644,-88375.00363826877,-84485.4700854701,-56591.06529209622,-17272.511285340937,-79902.9253574708
-73969.42590752048,-61920.8657423064,-72372.33086863381,-86706.25662778366,-1471.51755890582,-13796.699588982287,92502.34301780694,-21898.60834990059,50303.03030303033,87813.9331731819,-48361.39779105559,1829.915134370589,-68750.88347547472,-83919.2525933978,-37063.6026787232,40607.444347643235,100000.0,100000.0,-22389.82383069738,100000.00000000001,-78014.94130202777,-60181.236673773965,-79451.16788684695,-90400.11797090051,-21170.957006044977,-51507.2134742071,40444.44444444444,7972.5085910653,-26680.92183416488,-7044.470680834289
-63282.69203464434,-20392.2894825837,-65835.11851288783,-81590.66808059384,-60855.827390087565,-85957.91669222747,-100000.0,-100000.0,-39292.92929292927,-58418.86874863508,-85167.4814412457,-58283.23903818953,-87202.56325684399,-94819.55479848637,-46520.71931196248,-86799.6515156067,-100000.0,-100000.0,-37642.82096020713,-90788.10994569048,-73461.40163642833,-32036.247334754764,-76423.12864186463,-88837.00353912702,-60700.94410106639,-91037.24617011574,-100000.0,-100000.0,-57567.11808030412,-85727.40390922208
-48516.25727672868,-63949.94927291175,-51876.16612535415,-71749.73488865323,-51918.389455628756,-91074.16722900436,-95065.60449859418,-88986.08349900597,-50909.09090909091,-66892.33457086701,-99724.78725330437,-86107.67326732673,-100000.0,-99176.68724948543,-89448.27820647926,-95977.40859795116,-96720.70707070707,-85747.3006251184,-73777.22744413801,-96785.65012506391,-62504.44681607971,-55490.405117270755,-66691.56830519448,-82392.84309870232,-55810.63641920805,-90206.75068642004,-89328.20512820513,-72151.20274914088,-36516.987407935376,-83221.82867637412
-46055.184817076064,-4430.165708488348,-46237.302190588074,-69840.93319194061,7556.197526406089,-34470.27789706153,-47141.518275538896,-31679.920477137173,-14646.464646464621,-30377.811749290267,-77258.73619409741,-63852.5459688826,-79550.48767846204,-88921.1390404895,-58744.9434000748,-63607.414305885184,-84984.84848484848,-51127.107406705814,-76169.30263972533,-81301.21747301798,-34827.46353610816,14339.019189765502,-38851.53643109716,-65439.44160440425,54764.65394281052,-26495.328462904203,-31213.67521367522,17938.144329896924,-13613.684960798302,-36953.955135773314
54186.18959723602,-16604.66689212041,49692.488425126096,30858.960763520692,-42655.953778098745,-41647.75167167658,-37956.888472352395,-3558.648111332004,-25151.515151515137,-75671.5440052413,-59971.03023718994,-78080.7991513437,-63756.30212505301,-65988.66637529465,-78264.2689601251,-65169.58572415658,-85747.47474747474,-38511.0816442508,-67135.7010187426,-80340.78189129804,42867.307008182135,-13646.055437100178,33263.60874545545,9014.942980731415,-29864.837329348637,-35770.48830417867,-32512.820512820515,61237.11340206186,-3825.136612021859,-51685.68804932441
-20592.550522977923,-11734.866418667574,-22037.17780388362,-50396.60657476139,-28915.771418254008,-48334.458008711124,-47422.68041237113,-25616.302186878733,-33636.36363636362,-51910.89757588995,-85413.72442513128,-78734.97171145686,-87579.51279272488,-91543.4872748871,-44460.68599789239,-66671.67362634062,-77116.16161616161,-33207.04678916461,-52642.53953959589,-91382.33627682657,-39523.30131625758,-26332.62260127929,-43134.61825788136,-68260.9123082973,-25925.42280785166,-66545.39104112699,-51350.427350427344,1443.298969072188,-52910.4300308862,-82631.50990423719
-45676.558284821804,-72472.1001014542,-47494.98997995991,-70426.29904559915,-20483.88552857269,-60401.20238022207,-93964.38612933458,-80874.75149105367,-41616.16161616161,-51779.864599257475,-94988.2310338584,-85285.53748231966,-94505.96051453611,-97542.76258036078,-70418.46551313868,-85658.06470994683,-96684.84848484848,-69774.57851865883,-83514.38059323464,-96564.54265301328,-60369.97509782997,-70895.52238805967,-62020.02091737636,-81886.55131734173,-20355.90572573527,-76732.54358645983,-91054.70085470086,-56405.49828178694,-61796.15110477549,-81398.39958021775
-77130.95745184344,-19039.56712884683,-77942.09107870913,-89370.09544008483,-51142.005958291935,-74756.1499294522,-82497.65698219306,-94902.58449304175,-78383.83838383836,-24525.005459707405,-99485.78671012132,-63675.74257425743,-96070.30108844179,-100000.0,-74151.00112180033,-63216.87145131733,-81136.36363636363,-80572.0780450843,-67276.4113243654,-74515.98192446415,-85521.16684453933,-14872.06823027716,-83863.73823397579,-94307.90405033425,-49154.384296678676,-68679.8420506253,-68068.37606837606,-82378.00687285223,-61463.53052981706,-51436.44234553324
-72871.40896398317,-59621.237740953686,-73450.34897380968,-87300.1060445387,-23643.585808431846,-60241.70296300841,-89081.53701968135,-75984.09542743539,-66969.69696969696,-17230.836427167524,-89983.70450841934,-62172.91371994342,-88512.46289403006,-96847.95236440928,-52279.29428561717,-72710.06699312045,-94636.36363636363,-74233.7563932563,-70850.45308718411,-82040.54558268728,-76449.66204197795,-41524.52025586352,-76184.07291199762,-90596.73613841919,-3919.0382394892513,-61771.98241988532,-85582.90598290598,-55134.02061855669,-55476.360180565476,-51397.08776072411
-61389.55937337309,-49881.63679404803,-62048.23439983414,-81081.65429480381,20556.107249255263,-46187.35046929636,-80960.63730084349,-57574.55268389662,-9696.969696969696,30159.423454902775,-95191.01937352888,-70394.27157001414,-94713.2827592706,-97946.2007702681,-25845.599483291997,-68113.67801243729,-90909.09090909091,-51316.53722295889,-59706.19688185963,-48743.14221356218,-73247.95446460336,-53518.12366737738,-74430.99755963942,-88895.98898938262,29090.53861305435,-65885.65163819115,-78529.91452991453,-34611.68384879724,-42266.571632216685,-18982.02807293716
15471.626674239204,-13561.041596212395,15693.455877271801,-14782.608695652161,-41139.29764376633,-24286.853567265804,-47797.563261480784,-32683.89662027832,-28585.858585858572,-76719.80781830093,-76520.00724244071,-68493.6350777935,-71012.58069076002,-82286.82213979133,-74089.8120134616,-47835.491332952806,-86333.33333333333,-53741.23887099829,-82360.55608712783,-82710.77760734077,9782.995375311264,6823.027718550147,15533.64211365109,-26130.5544632324,-17095.70060449638,3386.9856700720993,-33931.62393162394,17388.316151202773,-22641.957709669776,-51239.66942148759
-88281.50882673105,-25667.90666215762,-86897.93379863173,-94875.92788971367,-25214.40823327613,-31832.402920066248,-38097.469540768514,-78449.30417495029,17373.737373737385,42607.55623498582,-94061.19862393627,-29199.080622347945,-95420.06313904727,-98726.92837851468,-27137.369548220435,-22029.62117343108,-60843.43434343435,-61280.545557870806,-57201.55344177408,-24787.52953857633,-91732.47954464605,-5650.31982942429,-92360.1772996663,-96824.61659457334,24743.598451402533,-21663.70754140349,-8017.094017094016,-45848.7972508591,-16512.235685435997,22733.831824740948
-25041.412276965304,-13290.497125465015,-19411.23626563471,-54061.50583244962,-15428.365080798016,24605.852401693148,28069.35332708528,-3469.184890656048,-909.0909090908826,-16925.092815025127,-89751.9464059388,-77249.82319660537,-74471.09268246713,-93504.64514249213,-64292.75588945169,-10057.980593024316,-59969.69696969697,-15362.758098124643,-79996.62295266506,-66217.5421140638,-40092.493774457485,-17110.87420042639,-25305.045071965724,-68172.43413291388,-3919.0382394892513,32279.690698644612,54170.94017094019,70103.09278350518,-38180.0902827275,-20687.39341466612
